% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
5.158	1	0	6	8	516	0	0	5	1	0	19	1	0	12	57
5.158	1	0	5	7	516	0	0	5	1	0	19	1	0	12	57
5.158	1	0	8	10	516	0	0	6	1	0	19	1	0	12	57
5.158	1	0	7	9	516	0	0	6	1	0	19	1	0	12	57
5.158	1	0	10	12	516	0	0	7	1	0	19	1	0	12	57
5.158	1	0	9	11	516	0	0	7	1	0	19	1	0	12	57
5.158	1	0	11	13	516	0	0	8	1	0	19	1	0	12	57
5.168	1	0	12	14	517	0	0	1	1	0	19	1	0	12	57
5.168	1	0	13	15	517	0	0	1	1	0	19	1	0	12	57
5.168	1	0	14	2	517	0	0	2	1	0	19	1	0	12	57
5.168	1	0	15	1	517	0	0	2	1	0	19	1	0	12	57
5.168	1	0	2	4	517	0	0	3	1	0	19	1	0	12	57
5.168	1	0	1	3	517	0	0	3	1	0	19	1	0	12	57
5.168	1	0	4	6	517	0	0	4	1	0	19	1	0	12	57
5.168	1	0	3	5	517	0	0	4	1	0	19	1	0	12	57
5.168	1	0	6	8	517	0	0	5	1	0	19	1	0	12	57
5.168	1	0	5	7	517	0	0	5	1	0	19	1	0	12	57
5.168	1	0	8	10	517	0	0	6	1	0	19	1	0	12	57
5.168	1	0	7	9	517	0	0	6	1	0	19	1	0	12	57
5.168	1	0	10	12	517	0	0	7	1	0	19	1	0	12	57
5.168	1	0	9	11	517	0	0	7	1	0	19	1	0	12	57
5.168	1	0	11	13	517	0	0	8	1	0	19	1	0	12	57
5.178	1	0	12	14	518	0	0	1	1	0	19	1	0	12	57
5.178	1	0	13	15	518	0	0	1	1	0	19	1	0	12	57
5.178	1	0	14	2	518	0	0	2	1	0	19	1	0	12	57
5.178	1	0	15	1	518	0	0	2	1	0	19	1	0	12	57
5.178	1	0	2	4	518	0	0	3	1	0	19	1	0	12	57
5.178	1	0	1	3	518	0	0	3	1	0	19	1	0	12	57
5.178	1	0	4	6	518	0	0	4	1	0	19	1	0	12	57
5.178	1	0	3	5	518	0	0	4	1	0	19	1	0	12	57
5.178	1	0	6	8	518	0	0	5	1	0	19	1	0	12	57
5.178	1	0	5	7	518	0	0	5	1	0	19	1	0	12	57
5.178	1	0	8	10	518	0	0	6	1	0	19	1	0	12	57
5.178	1	0	7	9	518	0	0	6	1	0	19	1	0	12	57
5.178	1	0	10	12	518	0	0	7	1	0	19	1	0	12	57
5.178	1	0	9	11	518	0	0	7	1	0	19	1	0	12	57
5.178	1	0	11	13	518	0	0	8	1	0	19	1	0	12	57
5.188	1	0	12	14	519	0	0	1	1	0	19	1	0	12	57
5.188	1	0	13	15	519	0	0	1	1	0	19	1	0	12	57
5.188	1	0	14	2	519	0	0	2	1	0	19	1	0	12	57
5.188	1	0	15	1	519	0	0	2	1	0	19	1	0	12	57
5.188	1	0	2	4	519	0	0	3	1	0	19	1	0	12	57
5.188	1	0	1	3	519	0	0	3	1	0	19	1	0	12	57
5.188	1	0	4	6	519	0	0	4	1	0	19	1	0	12	57
5.188	1	0	3	5	519	0	0	4	1	0	19	1	0	12	57
5.188	1	0	6	8	519	0	0	5	1	0	19	1	0	12	57
5.188	1	0	5	7	519	0	0	5	1	0	19	1	0	12	57
5.188	1	0	8	10	519	0	0	6	1	0	19	1	0	12	57
5.188	1	0	7	9	519	0	0	6	1	0	19	1	0	12	57
5.188	1	0	10	12	519	0	0	7	1	0	19	1	0	12	57
5.188	1	0	9	11	519	0	0	7	1	0	19	1	0	12	57
5.188	1	0	11	13	519	0	0	8	1	0	19	1	0	12	57
5.198	1	0	12	14	520	0	0	1	1	0	19	1	0	12	57
5.198	1	0	13	15	520	0	0	1	1	0	19	1	0	12	57
5.198	1	0	14	2	520	0	0	2	1	0	19	1	0	12	57
5.198	1	0	15	1	520	0	0	2	1	0	19	1	0	12	57
5.198	1	0	2	4	520	0	0	3	1	0	19	1	0	12	57
5.198	1	0	1	3	520	0	0	3	1	0	19	1	0	12	57
5.198	1	0	4	6	520	0	0	4	1	0	19	1	0	12	57
5.198	1	0	3	5	520	0	0	4	1	0	19	1	0	12	57
5.198	1	0	6	8	520	0	0	5	1	0	19	1	0	12	57
5.198	1	0	5	7	520	0	0	5	1	0	19	1	0	12	57
5.198	1	0	8	10	520	0	0	6	1	0	19	1	0	12	57
5.198	1	0	7	9	520	0	0	6	1	0	19	1	0	12	57
5.198	1	0	10	12	520	0	0	7	1	0	19	1	0	12	57
5.198	1	0	9	11	520	0	0	7	1	0	19	1	0	12	57
5.198	1	0	11	13	520	0	0	8	1	0	19	1	0	12	57
5.208	1	0	12	14	521	0	0	1	1	0	19	1	0	12	57
5.208	1	0	13	15	521	0	0	1	1	0	19	1	0	12	57
5.208	1	0	14	2	521	0	0	2	1	0	19	1	0	12	57
5.208	1	0	15	1	521	0	0	2	1	0	19	1	0	12	57
5.208	1	0	2	4	521	0	0	3	1	0	19	1	0	12	57
5.208	1	0	1	3	521	0	0	3	1	0	19	1	0	12	57
5.208	1	0	4	6	521	0	0	4	1	0	19	1	0	12	57
5.208	1	0	3	5	521	0	0	4	1	0	19	1	0	12	57
5.208	1	0	6	8	521	0	0	5	1	0	19	1	0	12	57
5.208	1	0	5	7	521	0	0	5	1	0	19	1	0	12	57
5.208	1	0	8	10	521	0	0	6	1	0	19	1	0	12	57
5.208	1	0	7	9	521	0	0	6	1	0	19	1	0	12	57
5.208	1	0	10	12	521	0	0	7	1	0	19	1	0	12	57
5.208	1	0	9	11	521	0	0	7	1	0	19	1	0	12	57
5.208	1	0	11	13	521	0	0	8	1	0	19	1	0	12	57
5.218	1	0	12	14	522	0	0	1	1	0	19	1	0	12	57
5.218	1	0	13	15	522	0	0	1	1	0	19	1	0	12	57
5.218	1	0	14	2	522	0	0	2	1	0	19	1	0	12	57
5.218	1	0	15	1	522	0	0	2	1	0	19	1	0	12	57
5.218	1	0	2	4	522	0	0	3	1	0	19	1	0	12	57
5.218	1	0	1	3	522	0	0	3	1	0	19	1	0	12	57
5.218	1	0	4	6	522	0	0	4	1	0	19	1	0	12	57
5.218	1	0	3	5	522	0	0	4	1	0	19	1	0	12	57
5.218	1	0	6	8	522	0	0	5	1	0	19	1	0	12	57
5.218	1	0	5	7	522	0	0	5	1	0	19	1	0	12	57
5.218	1	0	8	10	522	0	0	6	1	0	19	1	0	12	57
5.218	1	0	7	9	522	0	0	6	1	0	19	1	0	12	57
5.218	1	0	10	12	522	0	0	7	1	0	19	1	0	12	57
5.218	1	0	9	11	522	0	0	7	1	0	19	1	0	12	57
5.218	1	0	11	13	522	0	0	8	1	0	19	1	0	12	57
5.228	1	0	12	14	523	0	0	1	1	0	19	1	0	12	57
5.228	1	0	13	15	523	0	0	1	1	0	19	1	0	12	57
5.228	1	0	14	2	523	0	0	2	1	0	19	1	0	12	57
5.228	1	0	15	1	523	0	0	2	1	0	19	1	0	12	57
5.228	1	0	2	4	523	0	0	3	1	0	19	1	0	12	57
5.228	1	0	1	3	523	0	0	3	1	0	19	1	0	12	57
5.228	1	0	4	6	523	0	0	4	1	0	19	1	0	12	57
5.228	1	0	3	5	523	0	0	4	1	0	19	1	0	12	57
5.228	1	0	6	8	523	0	0	5	1	0	19	1	0	12	57
5.228	1	0	5	7	523	0	0	5	1	0	19	1	0	12	57
5.228	1	0	8	10	523	0	0	6	1	0	19	1	0	12	57
5.228	1	0	7	9	523	0	0	6	1	0	19	1	0	12	57
5.228	1	0	10	12	523	0	0	7	1	0	19	1	0	12	57
5.228	1	0	9	11	523	0	0	7	1	0	19	1	0	12	57
5.228	1	0	11	13	523	0	0	8	1	0	19	1	0	12	57
5.238	1	0	12	14	524	0	0	1	1	0	19	1	0	12	57
5.238	1	0	13	15	524	0	0	1	1	0	19	1	0	12	57
5.238	1	0	14	2	524	0	0	2	1	0	19	1	0	12	57
5.238	1	0	15	1	524	0	0	2	1	0	19	1	0	12	57
5.238	1	0	2	4	524	0	0	3	1	0	19	1	0	12	57
5.238	1	0	1	3	524	0	0	3	1	0	19	1	0	12	57
5.238	1	0	4	6	524	0	0	4	1	0	19	1	0	12	57
5.238	1	0	3	5	524	0	0	4	1	0	19	1	0	12	57
5.238	1	0	6	8	524	0	0	5	1	0	19	1	0	12	57
5.238	1	0	5	7	524	0	0	5	1	0	19	1	0	12	57
5.238	1	0	8	10	524	0	0	6	1	0	19	1	0	12	57
5.238	1	0	7	9	524	0	0	6	1	0	19	1	0	12	57
5.238	1	0	10	12	524	0	0	7	1	0	19	1	0	12	57
5.238	1	0	9	11	524	0	0	7	1	0	19	1	0	12	57
5.238	1	0	11	13	524	0	0	8	1	0	19	1	0	12	57
5.248	1	0	12	14	525	0	0	1	1	0	19	1	0	12	57
5.248	1	0	13	15	525	0	0	1	1	0	19	1	0	12	57
5.248	1	0	14	2	525	0	0	2	1	0	19	1	0	12	57
5.248	1	0	15	1	525	0	0	2	1	0	19	1	0	12	57
5.248	1	0	2	4	525	0	0	3	1	0	19	1	0	12	57
5.248	1	0	1	3	525	0	0	3	1	0	19	1	0	12	57
5.248	1	0	4	6	525	0	0	4	1	0	19	1	0	12	57
5.248	1	0	3	5	525	0	0	4	1	0	19	1	0	12	57
5.248	1	0	6	8	525	0	0	5	1	0	19	1	0	12	57
5.248	1	0	5	7	525	0	0	5	1	0	19	1	0	12	57
5.248	1	0	8	10	525	0	0	6	1	0	19	1	0	12	57
5.248	1	0	7	9	525	0	0	6	1	0	19	1	0	12	57
5.248	1	0	10	12	525	0	0	7	1	0	19	1	0	12	57
5.248	1	0	9	11	525	0	0	7	1	0	19	1	0	12	57
5.248	1	0	11	13	525	0	0	8	1	0	19	1	0	12	57
5.258	1	0	12	14	526	0	0	1	1	0	19	1	0	12	57
5.258	1	0	13	15	526	0	0	1	1	0	19	1	0	12	57
5.258	1	0	14	2	526	0	0	2	1	0	19	1	0	12	57
5.258	1	0	15	1	526	0	0	2	1	0	19	1	0	12	57
5.258	1	0	2	4	526	0	0	3	1	0	19	1	0	12	57
5.258	1	0	1	3	526	0	0	3	1	0	19	1	0	12	57
5.258	1	0	4	6	526	0	0	4	1	0	19	1	0	12	57
5.258	1	0	3	5	526	0	0	4	1	0	19	1	0	12	57
5.258	1	0	6	8	526	0	0	5	1	0	19	1	0	12	57
5.258	1	0	5	7	526	0	0	5	1	0	19	1	0	12	57
5.258	1	0	8	10	526	0	0	6	1	0	19	1	0	12	57
5.258	1	0	7	9	526	0	0	6	1	0	19	1	0	12	57
5.258	1	0	10	12	526	0	0	7	1	0	19	1	0	12	57
5.258	1	0	9	11	526	0	0	7	1	0	19	1	0	12	57
5.258	1	0	11	13	526	0	0	8	1	0	19	1	0	12	57
5.268	1	0	12	14	527	0	0	1	1	0	19	1	0	12	57
5.268	1	0	13	15	527	0	0	1	1	0	19	1	0	12	57
5.268	1	0	14	2	527	0	0	2	1	0	19	1	0	12	57
5.268	1	0	15	1	527	0	0	2	1	0	19	1	0	12	57
5.268	1	0	2	4	527	0	0	3	1	0	19	1	0	12	57
5.268	1	0	1	3	527	0	0	3	1	0	19	1	0	12	57
5.268	1	0	4	6	527	0	0	4	1	0	19	1	0	12	57
5.268	1	0	3	5	527	0	0	4	1	0	19	1	0	12	57
5.268	1	0	6	8	527	0	0	5	1	0	19	1	0	12	57
5.268	1	0	5	7	527	0	0	5	1	0	19	1	0	12	57
5.268	1	0	8	10	527	0	0	6	1	0	19	1	0	12	57
5.268	1	0	7	9	527	0	0	6	1	0	19	1	0	12	57
5.268	1	0	10	12	527	0	0	7	1	0	19	1	0	12	57
5.268	1	0	9	11	527	0	0	7	1	0	19	1	0	12	57
5.268	1	0	11	13	527	0	0	8	1	0	19	1	0	12	57
5.278	1	0	12	14	528	0	0	1	1	0	19	1	0	12	57
5.278	1	0	13	15	528	0	0	1	1	0	19	1	0	12	57
5.278	1	0	14	2	528	0	0	2	1	0	19	1	0	12	57
5.278	1	0	15	1	528	0	0	2	1	0	19	1	0	12	57
5.278	1	0	2	4	528	0	0	3	1	0	19	1	0	12	57
5.278	1	0	1	3	528	0	0	3	1	0	19	1	0	12	57
5.278	1	0	4	6	528	0	0	4	1	0	19	1	0	12	57
5.278	1	0	3	5	528	0	0	4	1	0	19	1	0	12	57
5.278	1	0	6	8	528	0	0	5	1	0	19	1	0	12	57
5.278	1	0	5	7	528	0	0	5	1	0	19	1	0	12	57
5.278	1	0	8	10	528	0	0	6	1	0	19	1	0	12	57
5.278	1	0	7	9	528	0	0	6	1	0	19	1	0	12	57
5.278	1	0	10	12	528	0	0	7	1	0	19	1	0	12	57
5.278	1	0	9	11	528	0	0	7	1	0	19	1	0	12	57
5.278	1	0	11	13	528	0	0	8	1	0	19	1	0	12	57
5.288	1	0	12	14	529	0	0	1	1	0	19	1	0	12	57
5.288	1	0	13	15	529	0	0	1	1	0	19	1	0	12	57
5.288	1	0	14	2	529	0	0	2	1	0	19	1	0	12	57
5.288	1	0	15	1	529	0	0	2	1	0	19	1	0	12	57
5.288	1	0	2	4	529	0	0	3	1	0	19	1	0	12	57
5.288	1	0	1	3	529	0	0	3	1	0	19	1	0	12	57
5.288	1	0	4	6	529	0	0	4	1	0	19	1	0	12	57
5.288	1	0	3	5	529	0	0	4	1	0	19	1	0	12	57
5.288	1	0	6	8	529	0	0	5	1	0	19	1	0	12	57
5.288	1	0	5	7	529	0	0	5	1	0	19	1	0	12	57
5.288	1	0	8	10	529	0	0	6	1	0	19	1	0	12	57
5.288	1	0	7	9	529	0	0	6	1	0	19	1	0	12	57
5.288	1	0	10	12	529	0	0	7	1	0	19	1	0	12	57
5.288	1	0	9	11	529	0	0	7	1	0	19	1	0	12	57
5.288	1	0	11	13	529	0	0	8	1	0	19	1	0	12	57
5.298	1	0	12	14	530	0	0	1	1	0	19	1	0	12	57
5.298	1	0	13	15	530	0	0	1	1	0	19	1	0	12	57
5.298	1	0	14	2	530	0	0	2	1	0	19	1	0	12	57
5.298	1	0	15	1	530	0	0	2	1	0	19	1	0	12	57
5.298	1	0	2	4	530	0	0	3	1	0	19	1	0	12	57
5.298	1	0	1	3	530	0	0	3	1	0	19	1	0	12	57
5.298	1	0	4	6	530	0	0	4	1	0	19	1	0	12	57
5.298	1	0	3	5	530	0	0	4	1	0	19	1	0	12	57
5.298	1	0	6	8	530	0	0	5	1	0	19	1	0	12	57
5.298	1	0	5	7	530	0	0	5	1	0	19	1	0	12	57
5.298	1	0	8	10	530	0	0	6	1	0	19	1	0	12	57
5.298	1	0	7	9	530	0	0	6	1	0	19	1	0	12	57
5.298	1	0	10	12	530	0	0	7	1	0	19	1	0	12	57
5.298	1	0	9	11	530	0	0	7	1	0	19	1	0	12	57
5.298	1	0	11	13	530	0	0	8	1	0	19	1	0	12	57
5.308	1	0	12	14	531	0	0	1	1	0	19	1	0	12	57
5.308	1	0	13	15	531	0	0	1	1	0	19	1	0	12	57
5.308	1	0	14	2	531	0	0	2	1	0	19	1	0	12	57
5.308	1	0	15	1	531	0	0	2	1	0	19	1	0	12	57
5.308	1	0	2	4	531	0	0	3	1	0	19	1	0	12	57
5.308	1	0	1	3	531	0	0	3	1	0	19	1	0	12	57
5.308	1	0	4	6	531	0	0	4	1	0	19	1	0	12	57
5.308	1	0	3	5	531	0	0	4	1	0	19	1	0	12	57
5.308	1	0	6	8	531	0	0	5	1	0	19	1	0	12	57
5.308	1	0	5	7	531	0	0	5	1	0	19	1	0	12	57
5.308	1	0	8	10	531	0	0	6	1	0	19	1	0	12	57
5.308	1	0	7	9	531	0	0	6	1	0	19	1	0	12	57
5.308	1	0	10	12	531	0	0	7	1	0	19	1	0	12	57
5.308	1	0	9	11	531	0	0	7	1	0	19	1	0	12	57
5.308	1	0	11	13	531	0	0	8	1	0	19	1	0	12	57
5.318	1	0	12	14	532	0	0	1	1	0	19	1	0	12	57
5.318	1	0	13	15	532	0	0	1	1	0	19	1	0	12	57
5.318	1	0	14	2	532	0	0	2	1	0	19	1	0	12	57
5.318	1	0	15	1	532	0	0	2	1	0	19	1	0	12	57
5.318	1	0	2	4	532	0	0	3	1	0	19	1	0	12	57
5.318	1	0	1	3	532	0	0	3	1	0	19	1	0	12	57
5.318	1	0	4	6	532	0	0	4	1	0	19	1	0	12	57
5.318	1	0	3	5	532	0	0	4	1	0	19	1	0	12	57
5.318	1	0	6	8	532	0	0	5	1	0	19	1	0	12	57
5.318	1	0	5	7	532	0	0	5	1	0	19	1	0	12	57
5.318	1	0	8	10	532	0	0	6	1	0	19	1	0	12	57
5.318	1	0	7	9	532	0	0	6	1	0	19	1	0	12	57
5.318	1	0	10	12	532	0	0	7	1	0	19	1	0	12	57
5.318	1	0	9	11	532	0	0	7	1	0	19	1	0	12	57
5.318	1	0	11	13	532	0	0	8	1	0	19	1	0	12	57
5.328	1	0	12	14	533	0	0	1	1	0	19	1	0	12	57
5.328	1	0	13	15	533	0	0	1	1	0	19	1	0	12	57
5.328	1	0	14	2	533	0	0	2	1	0	19	1	0	12	57
5.328	1	0	15	1	533	0	0	2	1	0	19	1	0	12	57
5.328	1	0	2	4	533	0	0	3	1	0	19	1	0	12	57
5.328	1	0	1	3	533	0	0	3	1	0	19	1	0	12	57
5.328	1	0	4	6	533	0	0	4	1	0	19	1	0	12	57
5.328	1	0	3	5	533	0	0	4	1	0	19	1	0	12	57
5.328	1	0	6	8	533	0	0	5	1	0	19	1	0	12	57
5.328	1	0	5	7	533	0	0	5	1	0	19	1	0	12	57
5.328	1	0	8	10	533	0	0	6	1	0	19	1	0	12	57
5.328	1	0	7	9	533	0	0	6	1	0	19	1	0	12	57
5.328	1	0	10	12	533	0	0	7	1	0	19	1	0	12	57
5.328	1	0	9	11	533	0	0	7	1	0	19	1	0	12	57
5.328	1	0	11	13	533	0	0	8	1	0	19	1	0	12	57
5.338	1	0	12	14	534	0	0	1	1	0	19	1	0	12	57
5.338	1	0	13	15	534	0	0	1	1	0	19	1	0	12	57
5.338	1	0	14	2	534	0	0	2	1	0	19	1	0	12	57
5.338	1	0	15	1	534	0	0	2	1	0	19	1	0	12	57
5.338	1	0	2	4	534	0	0	3	1	0	19	1	0	12	57
5.338	1	0	1	3	534	0	0	3	1	0	19	1	0	12	57
5.338	1	0	4	6	534	0	0	4	1	0	19	1	0	12	57
5.338	1	0	3	5	534	0	0	4	1	0	19	1	0	12	57
5.338	1	0	6	8	534	0	0	5	1	0	19	1	0	12	57
5.338	1	0	5	7	534	0	0	5	1	0	19	1	0	12	57
5.338	1	0	8	10	534	0	0	6	1	0	19	1	0	12	57
5.338	1	0	7	9	534	0	0	6	1	0	19	1	0	12	57
5.338	1	0	10	12	534	0	0	7	1	0	19	1	0	12	57
5.338	1	0	9	11	534	0	0	7	1	0	19	1	0	12	57
5.338	1	0	11	13	534	0	0	8	1	0	19	1	0	12	57
5.348	1	0	12	14	535	0	0	1	1	0	19	1	0	12	57
5.348	1	0	13	15	535	0	0	1	1	0	19	1	0	12	57
5.348	1	0	14	2	535	0	0	2	1	0	19	1	0	12	57
5.348	1	0	15	1	535	0	0	2	1	0	19	1	0	12	57
5.348	1	0	2	4	535	0	0	3	1	0	19	1	0	12	57
5.348	1	0	1	3	535	0	0	3	1	0	19	1	0	12	57
5.348	1	0	4	6	535	0	0	4	1	0	19	1	0	12	57
5.348	1	0	3	5	535	0	0	4	1	0	19	1	0	12	57
5.348	1	0	6	8	535	0	0	5	1	0	19	1	0	12	57
5.348	1	0	5	7	535	0	0	5	1	0	19	1	0	12	57
5.348	1	0	8	10	535	0	0	6	1	0	19	1	0	12	57
5.348	1	0	7	9	535	0	0	6	1	0	19	1	0	12	57
5.348	1	0	10	12	535	0	0	7	1	0	19	1	0	12	57
5.348	1	0	9	11	535	0	0	7	1	0	19	1	0	12	57
5.348	1	0	11	13	535	0	0	8	1	0	19	1	0	12	57
5.358	1	0	12	14	536	0	0	1	1	0	19	1	0	12	57
5.358	1	0	13	15	536	0	0	1	1	0	19	1	0	12	57
5.358	1	0	14	2	536	0	0	2	1	0	19	1	0	12	57
5.358	1	0	15	1	536	0	0	2	1	0	19	1	0	12	57
5.358	1	0	2	4	536	0	0	3	1	0	19	1	0	12	57
5.358	1	0	1	3	536	0	0	3	1	0	19	1	0	12	57
5.358	1	0	4	6	536	0	0	4	1	0	19	1	0	12	57
5.358	1	0	3	5	536	0	0	4	1	0	19	1	0	12	57
5.358	1	0	6	8	536	0	0	5	1	0	19	1	0	12	57
5.358	1	0	5	7	536	0	0	5	1	0	19	1	0	12	57
5.358	1	0	8	10	536	0	0	6	1	0	19	1	0	12	57
5.358	1	0	7	9	536	0	0	6	1	0	19	1	0	12	57
5.358	1	0	10	12	536	0	0	7	1	0	19	1	0	12	57
5.358	1	0	9	11	536	0	0	7	1	0	19	1	0	12	57
5.358	1	0	11	13	536	0	0	8	1	0	19	1	0	12	57
5.368	1	0	12	14	537	0	0	1	1	0	19	1	0	12	57
5.368	1	0	13	15	537	0	0	1	1	0	19	1	0	12	57
5.368	1	0	14	2	537	0	0	2	1	0	19	1	0	12	57
5.368	1	0	15	1	537	0	0	2	1	0	19	1	0	12	57
5.368	1	0	2	4	537	0	0	3	1	0	19	1	0	12	57
5.368	1	0	1	3	537	0	0	3	1	0	19	1	0	12	57
5.368	1	0	4	6	537	0	0	4	1	0	19	1	0	12	57
5.368	1	0	3	5	537	0	0	4	1	0	19	1	0	12	57
5.368	1	0	6	8	537	0	0	5	1	0	19	1	0	12	57
5.368	1	0	5	7	537	0	0	5	1	0	19	1	0	12	57
5.368	1	0	8	10	537	0	0	6	1	0	19	1	0	12	57
5.368	1	0	7	9	537	0	0	6	1	0	19	1	0	12	57
5.368	1	0	10	12	537	0	0	7	1	0	19	1	0	12	57
5.368	1	0	9	11	537	0	0	7	1	0	19	1	0	12	57
5.368	1	0	11	13	537	0	0	8	1	0	19	1	0	12	57
5.378	1	0	12	14	538	0	0	1	1	0	19	1	0	12	57
5.378	1	0	13	15	538	0	0	1	1	0	19	1	0	12	57
5.378	1	0	14	2	538	0	0	2	1	0	19	1	0	12	57
5.378	1	0	15	1	538	0	0	2	1	0	19	1	0	12	57
5.378	1	0	2	4	538	0	0	3	1	0	19	1	0	12	57
5.378	1	0	1	3	538	0	0	3	1	0	19	1	0	12	57
5.378	1	0	4	6	538	0	0	4	1	0	19	1	0	12	57
5.378	1	0	3	5	538	0	0	4	1	0	19	1	0	12	57
5.378	1	0	6	8	538	0	0	5	1	0	19	1	0	12	57
5.378	1	0	5	7	538	0	0	5	1	0	19	1	0	12	57
5.378	1	0	8	10	538	0	0	6	1	0	19	1	0	12	57
5.378	1	0	7	9	538	0	0	6	1	0	19	1	0	12	57
5.378	1	0	10	12	538	0	0	7	1	0	19	1	0	12	57
5.378	1	0	9	11	538	0	0	7	1	0	19	1	0	12	57
5.378	1	0	11	13	538	0	0	8	1	0	19	1	0	12	57
5.388	1	0	12	14	539	0	0	1	1	0	19	1	0	12	57
5.388	1	0	13	15	539	0	0	1	1	0	19	1	0	12	57
5.388	1	0	14	2	539	0	0	2	1	0	19	1	0	12	57
5.388	1	0	15	1	539	0	0	2	1	0	19	1	0	12	57
5.388	1	0	2	4	539	0	0	3	1	0	19	1	0	12	57
5.388	1	0	1	3	539	0	0	3	1	0	19	1	0	12	57
5.388	1	0	4	6	539	0	0	4	1	0	19	1	0	12	57
5.388	1	0	3	5	539	0	0	4	1	0	19	1	0	12	57
5.388	1	0	6	8	539	0	0	5	1	0	19	1	0	12	57
5.388	1	0	5	7	539	0	0	5	1	0	19	1	0	12	57
5.388	1	0	8	10	539	0	0	6	1	0	19	1	0	12	57
5.388	1	0	7	9	539	0	0	6	1	0	19	1	0	12	57
5.388	1	0	10	12	539	0	0	7	1	0	19	1	0	12	57
5.388	1	0	9	11	539	0	0	7	1	0	19	1	0	12	57
5.388	1	0	11	13	539	0	0	8	1	0	19	1	0	12	57
5.398	1	0	12	14	540	0	0	1	1	0	19	1	0	12	57
5.398	1	0	13	15	540	0	0	1	1	0	19	1	0	12	57
5.398	1	0	14	2	540	0	0	2	1	0	19	1	0	12	57
5.398	1	0	15	1	540	0	0	2	1	0	19	1	0	12	57
5.398	1	0	2	4	540	0	0	3	1	0	19	1	0	12	57
5.398	1	0	1	3	540	0	0	3	1	0	19	1	0	12	57
5.398	1	0	4	6	540	0	0	4	1	0	19	1	0	12	57
5.398	1	0	3	5	540	0	0	4	1	0	19	1	0	12	57
5.398	1	0	6	8	540	0	0	5	1	0	19	1	0	12	57
5.398	1	0	5	7	540	0	0	5	1	0	19	1	0	12	57
5.398	1	0	8	10	540	0	0	6	1	0	19	1	0	12	57
5.398	1	0	7	9	540	0	0	6	1	0	19	1	0	12	57
5.398	1	0	10	12	540	0	0	7	1	0	19	1	0	12	57
5.398	1	0	9	11	540	0	0	7	1	0	19	1	0	12	57
5.398	1	0	11	13	540	0	0	8	1	0	19	1	0	12	57
5.408	1	0	12	14	541	0	0	1	1	0	19	1	0	12	57
5.408	1	0	13	15	541	0	0	1	1	0	19	1	0	12	57
5.408	1	0	14	2	541	0	0	2	1	0	19	1	0	12	57
5.408	1	0	15	1	541	0	0	2	1	0	19	1	0	12	57
5.408	1	0	2	4	541	0	0	3	1	0	19	1	0	12	57
5.408	1	0	1	3	541	0	0	3	1	0	19	1	0	12	57
5.408	1	0	4	6	541	0	0	4	1	0	19	1	0	12	57
5.408	1	0	3	5	541	0	0	4	1	0	19	1	0	12	57
5.408	1	0	6	8	541	0	0	5	1	0	19	1	0	12	57
5.408	1	0	5	7	541	0	0	5	1	0	19	1	0	12	57
5.408	1	0	8	10	541	0	0	6	1	0	19	1	0	12	57
5.408	1	0	7	9	541	0	0	6	1	0	19	1	0	12	57
5.408	1	0	10	12	541	0	0	7	1	0	19	1	0	12	57
5.408	1	0	9	11	541	0	0	7	1	0	19	1	0	12	57
5.408	1	0	11	13	541	0	0	8	1	0	19	1	0	12	57
5.418	1	0	12	14	542	0	0	1	1	0	19	1	0	12	57
5.418	1	0	13	15	542	0	0	1	1	0	19	1	0	12	57
5.418	1	0	14	2	542	0	0	2	1	0	19	1	0	12	57
5.418	1	0	15	1	542	0	0	2	1	0	19	1	0	12	57
5.418	1	0	2	4	542	0	0	3	1	0	19	1	0	12	57
5.418	1	0	1	3	542	0	0	3	1	0	19	1	0	12	57
5.418	1	0	4	6	542	0	0	4	1	0	19	1	0	12	57
5.418	1	0	3	5	542	0	0	4	1	0	19	1	0	12	57
5.418	1	0	6	8	542	0	0	5	1	0	19	1	0	12	57
5.418	1	0	5	7	542	0	0	5	1	0	19	1	0	12	57
5.418	1	0	8	10	542	0	0	6	1	0	19	1	0	12	57
5.418	1	0	7	9	542	0	0	6	1	0	19	1	0	12	57
5.418	1	0	10	12	542	0	0	7	1	0	19	1	0	12	57
5.418	1	0	9	11	542	0	0	7	1	0	19	1	0	12	57
5.418	1	0	11	13	542	0	0	8	1	0	19	1	0	12	57
5.428	1	0	12	14	543	0	0	1	1	0	19	1	0	12	57
5.428	1	0	13	15	543	0	0	1	1	0	19	1	0	12	57
5.428	1	0	14	2	543	0	0	2	1	0	19	1	0	12	57
5.428	1	0	15	1	543	0	0	2	1	0	19	1	0	12	57
5.428	1	0	2	4	543	0	0	3	1	0	19	1	0	12	57
5.428	1	0	1	3	543	0	0	3	1	0	19	1	0	12	57
5.428	1	0	4	6	543	0	0	4	1	0	19	1	0	12	57
5.428	1	0	3	5	543	0	0	4	1	0	19	1	0	12	57
5.428	1	0	6	8	543	0	0	5	1	0	19	1	0	12	57
5.428	1	0	5	7	543	0	0	5	1	0	19	1	0	12	57
5.428	1	0	8	10	543	0	0	6	1	0	19	1	0	12	57
5.428	1	0	7	9	543	0	0	6	1	0	19	1	0	12	57
